Banker Team,Banker Name,IC Name,Position As of Date,Relationship ID,EG Number,PP Code,Base Number,Portfolio Number,Financial Instrument Id,ISIN,Ticker,Security Name,Print Report Class Name,Asset Sub Class Name,Asset Sub Sub Class Name,Nominal Currency Code,Units,Amount in CCY,Amount in USD,Average Unit Cost,Current Price,Last Movement Date,Book Date,Maturity Date,PE/RE Commitment Amount:,PE/RE Contribution Amount:,PE/RE Capital Contribution Fund Expenses (Outside Commitment) ,PE/RE Distribution Amount:,PE/RE Outstanding Commitment Amount:,PE/RE Recallable Distributions:,Loan / Cash Rate to client,Cost of Fund,Spread,Tenor,Contract Ref Number,Contracted FX Rate,Pay Currency Code,Pay Amount,Pay Amount(USD),Receive Currency Code,Receive Amount,Receive Amount(USD),Tranch Code,Position Web Description,Security Name Line 1
MR-AP Spore Philippines Team 1,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,12-Aug-20,SR004022615,SR004022615-0007,SIHK,360cf70e13537634d061903c13139fff,35a1e60029f3ecb9d009fb5d9c3af69c,,,,,Loans,Margin Loan,Margin Credit Demand Loan,EUR,"8,591.99","8,591.99","10,104.18",,,,10-Aug-20,8-Sep-20,,,,,,,1.9,0.15,1.75,29,2000610293,,,,0,,,0,,Loan Account-00002000610293,
MR-AP Spore Philippines Team 1,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,12-Aug-20,SR004022615,SR004022615-0007,SIHK,360cf70e13537634d061903c13139fff,35a1e60029f3ecb9d009fb5d9c3af69c,,,,,Loans,Margin Loan,Margin Credit Demand Loan,USD,"300,000.00","300,000.00","300,000.00",,,,21-Jul-20,21-Aug-20,,,,,,,1.42563,0.42563,1,31,2000592196,,,,0,,,0,,Loan Account-00002000592196,
MR-AP Spore Philippines Team 1,0e48326c28743cf16d896a9dd6b2ce5f826d7c830a6835883d19f89be2a5bd21,6381c66c21cbb3eec043f5a00d4d5b687b47a5b2cfa1065a849ab108c861cec3,12-Aug-20,SR004022615,SR004022615-0007,SIHK,360cf70e13537634d061903c13139fff,838b77a8c3d7dbd6b48d4291f1f352c7,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"698,322.23","698,322.23","698,322.23",,,,7-Oct-98,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/621736/175,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,6.32E+11,HK0000069689,1299 HK Equity,AIA Group Ltd (1299 HK),EQUITIES,Common Stocks,Common Stock,HKD,"10,000.00","748,500.00","96,575.04",40.6999,74.85,7/11/2018,,,,,,,,,,,,,,,,,0,,,0,,AIA GROUP LTD Ticker/ISIN : 1299/HK0000069689,AIA Group Ltd (1299 HK)
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,7.63E+11,KYG875721634,700 HK Equity,Tencent Holdings Ltd (700 HK),EQUITIES,Common Stocks,Common Stock,HKD,"2,000.00","1,041,000.00","134,314.78",295.7542,520.5,3/31/2018,,,,,,,,,,,,,,,,,0,,,0,,TENCENT HOLDINGS Ticker/ISIN : 700/KYG875721634,Tencent Holdings Ltd (700 HK)
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,AJ166,,AR3FFBNU0000,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,0.01,0.01,,,,20-Mar-20,,"500,000.00",0.01,"2,331.96",0,"499,999.99",0,,,,,,,,,0,,,0,,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,C0072,BSP2763D1234,PREQUFA0PU,StepStone Private Equity Ltd  Cl A (US),ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,"1,390.78","1,390.78",,,,29-Jun-98,31-Dec-17,"150,000.00","150,000.00",0,"217,752.12",0,0,,,,7125,,,,,0,,,0,,StepStone Private Equity Ltd Cl A (US) ISIN BSP2763D1234,StepStone Private Equity Ltd
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,C0073,BSP2763D1077,PREQUFB0PU,StepStone Private Equity Ltd  Cl B (Europe),ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,981.96,981.96,,,,29-Jun-98,31-Dec-17,"200,000.00","200,000.00",0,"388,535.04",0,0,,,,7125,,,,,0,,,0,,StepStone Private Equity Ltd Cl B (Europe) ISIN BSP2763D1077,StepStone Private Equity Ltd
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,C0074,BSP2763D1150,PREQUFC0PU,StepStone Private Equity Ltd  Cl C (EM),ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,"3,458.37","3,458.37",,,,29-Jun-98,31-Dec-17,"150,000.00","150,000.00",0,"181,278.30",0,0,,,,7125,,,,,0,,,0,,StepStone Private Equity Ltd Cl C (EM) ISIN BSP2763D1150,StepStone Private Equity Ltd
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,HJ185,,HH3FFANU0000,HH PRE-IPO OFFSHORE FEEDER FUND III LP SUB-CLASS AN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Vent Cap,USD,,"27,569.55","27,569.55",,,,23-Jun-20,,"250,000.00","27,569.55","2,527.30",0,"222,430.45",0,,,,,,,,,0,,,0,,"HH Pre-IPO Offshore Feeder Fund III, LP Series AN  NT","HH Pre-IPO Offshore Feeder Fund III, LP"
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,L0061,US1339913071,LEGNLFQ1HU,Legion Strategies Ltd  Cl Q1 NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF-MultiStgy,USD,127.97,"230,092.86","230,092.86",1995.4207,"1,798.05",,11-Aug-15,,,,0,0,,0,,,,,,,,,0,,,0,,Legion Strategies Ltd Cl Q1 NT ISIN US1339913071,Legion Strategies Ltd
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,L0246,IE00BK6S5T15,LMDCAUD ID,LEGG MASON DIV GLB CR FX MATURITY BD 2023 A USD D-C-NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"2,000.00","200,200.00","200,200.00",100.5,100.1,,30-Apr-15,,,,,,,,,,,,,,,,0,,,0,,LMSON USD D-C-NT ISIN IE00BK6S5T15,LEGG MASON DIV GLB CR FX MATURITY BD 2023 A USD D-C-NT
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,P0208,KY4349942571,,PIMCO BRAVO Fund Special Offshore Feeder  I  LP Prepaid NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Funds,USD,,"1,724.86","1,724.86",,,,21-Mar-11,31-Dec-99,"250,000.00","250,000.00",0,"444,778.00","250,000.00","250,000.00",,,,361145,,,,,0,,,0,,"PIMCO BRAVO Fund Special Offshore Feeder I, LP Prepaid NT ISIN KY4349942571",PIMCO BRAVO Fund Special Offshore Feeder
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,P0474,IE00B91RQ825,PINMSGD ID,PIMCO INCOME FUND A INC SGD (HEDGED) (CASH) - NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,SGD,"45,049.12","498,243.30","362,741.29",11.300593,11.06,,16-Nov-02,,,,,,,,,,,,,,,,0,,,0,,PIMCO GIS Incm Admin SGD Hed Cash NT ISIN IE00B91RQ825,PIMCO GIS Income
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,PI603,,PCFFFANU0000,PCF III OFFSHORE FEEDER FD LTD CLASS AN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,USD,,"187,106.92","187,106.92",,,,24-Oct-18,,"250,000.00","173,083.11","4,251.48","1,721.60","76,916.89",0,,,,,,,,,0,,,0,,PCF III OFFSHORE FEEDER FD LTD CLASS AN USD-NT,PCF III OFFSHORE FEEDER FD LTD CLASS AN USD-NT
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,0,0,0,,,,28-Jun-94,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/628193/029,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CAD,0,0,0,,,,9-Sep-02,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) CAD 0/628193/142,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CNY,20.83,20.83,3,,,,16-Aug-18,,,,,,,,0.05,,0.05,,,,,,0,,,0,,Call Deposit (IB) CNY 0/628193/001,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,EUR,624.46,624.46,734.36,,,,5-Jan-99,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) EUR 0/628193/096,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,GBP,0,0,0,,,,27-May-04,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) GBP 0/628193/169,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,HKD,"11,733.49","11,733.49","1,513.91",,,,9-Sep-02,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) HKD 0/628193/134,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,JPY,0,0,0,,,,27-Jan-06,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) JPY 0/628193/037,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,NZD,0,0,0,,,,31-Dec-96,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) NZD 0/628193/061,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,SGD,"4,963.44","4,963.44","3,613.59",,,,26-Feb-99,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) SGD 0/628193/118,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,USD,"865,707.98","865,707.98","865,707.98",,,,31-Dec-96,,,,,,,,0.01,,0.01,,,,,,0,,,0,,Call Deposit (IB) USD 0/628193/045,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Call Deposit (NIB),Call Deposit Non Int Bearing,THB,0,0,0,,,,31-Dec-96,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (NIB) THB 0/628193/053,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004088246,SR004088246-0005,SIHK,d910a069877d1f93f2d8efddeda160ea,444e0a04d84c5e013aa4e248d0718879,,,,,Investment Cash & Short Term Investments,Checking Account,Checking,USD,0,0,0,,,,15-Nov-00,,,,,,,,0,,0,,,,,,0,,,0,,Checking Account USD 0/628193/126,
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,3.42E+11,GB0030913577,BT/A LN Equity,BT Group PLC,EQUITIES,Common Stocks,Common Stock,GBP,"72,505.00","79,066.70","103,284.81",2.7721,1.0905,12/14/2018,,,,,,,,,,,,,,,,,0,,,0,,BT GROUP PLC Ticker/ISIN : BT.A/GB0030913577,BT Group PLC
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,3.97E+11,GB0002162385,AV/ LN Equity,Aviva PLC,EQUITIES,Common Stocks,Common Stock,GBP,"34,230.00","102,792.69","134,278.06",5.1938,3.003,6/10/2019,,,,,,,,,,,,,,,,,0,,,0,,AVIVA PLC Ticker/ISIN : AV./GB0002162385,Aviva PLC
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,4.81E+11,SG1T75931496,ST SP Equity,Singapore Telecommunications Ltd,EQUITIES,Common Stocks,Common Stock,SGD,"70,829.00","168,573.02","122,727.98",3.7706,2.38,6/22/2018,,,,,,,,,,,,,,,,,0,,,0,,SINGAPORE TELECO Ticker/ISIN : Z74/SG1T75931496,Singapore Telecommunications Ltd
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,5.21E+11,CNE1000003X6,2318 HK Equity,Ping An Insurance Group Co of China Ltd(2318 HK),EQUITIES,Common Stocks,Common Stock,HKD,"28,000.00","2,329,600.00","300,576.10",86.8133,83.2,5/4/2020,,,,,,,,,,,,,,,,,0,,,0,,PING AN INSURANC Ticker/ISIN : 2318/CNE1000003X6,Ping An Insurance Group Co of China Ltd(2318 HK)
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,5.21E+11,CNE1000002H1,939 HK Equity,China Construction Bank Corp (939 HK),EQUITIES,Common Stocks,Common Stock,HKD,"300,000.00","1,755,000.00","226,438.47",6.732,5.85,8/17/2019,,,,,,,,,,,,,,,,,0,,,0,,CHINA CONSTRUCTI Ticker/ISIN : 939/CNE1000002H1,China Construction Bank Corp (939 HK)
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,A0055,,ASEN2FA0PU,Asia Enterprise II Offshore LP  Cl A NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Lev Buyout,USD,,50.13,50.13,,,,15-Mar-05,25-Apr-19,"250,000.00","250,000.00",0,"155,742.46",0,0,,,,5154,,,,,0,,,0,,Asia Enterprise II Offshore LP Cl A NT,Asia Enterprise II Offshore LP
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,A0208,KY0349924205,ASEN3FA0PU,Asia Enterprise III Offshore LP  Cl A NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Lev Buyout,USD,,"30,613.00","30,613.00",,,,7-Jan-08,31-Dec-99,"250,000.00","231,489.25",559.25,"321,343.30","42,500.00","23,989.25",,,,362314,,,,,0,,,0,,Asia Enterprise III Offshore LP Cl A NT ISIN KY0349924205,Asia Enterprise III Offshore LP
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,AJ166,,AR3FFBNU0000,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,0,0,,,,24-Jul-20,,"500,000.00",,"2,331.97",0,"500,000.00",0,,,,,,,,,0,,,0,,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT,AREOF III OFFSHORE FEEDER FUND LP SUB-CLASS BN USD-NT
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,B0307,US8679928445,,BTO OFFSHORE FEEDER FUND (CAYMAN) L.P CLS A - NT,ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,USD,,"86,312.87","86,312.87",,,,25-Mar-13,31-Dec-99,"250,000.00","252,787.54","43,379.89","277,874.48","25,314.12","28,101.66",,,,360410,,,,,0,,,0,,BTO OFFSHORE FEEDER FUND (CAYMAN) L.P CLS A - NT ISIN US8679928445,BTO OFFSHORE FEEDER FUND (CAYMAN) L.P CLS A - NT
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,B0473,,BT2FFANU0000,BTO II OFFSHORE FEEDER FUND A-LTD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,USD,,"155,218.25","155,218.25",,,,25-Sep-15,31-Dec-99,"250,000.00","224,962.76","12,044.16","105,606.04","94,443.50","69,406.26",,,,359496,,,,,0,,,0,,"BTO II Offshore Feeder Fund, Ltd. Series/Level An NT","BTO II Offshore Feeder Fund, Ltd."
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,BI085,,PB3FFB0U0000,BRAVO III OFFSHORE SELECT FEEDER FUND LTD CL BN-NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,"510,230.50","510,230.50",,,,28-Jul-17,,"500,000.00","500,000.00","7,857.32","34,423.85","34,423.85","34,423.85",,,,,,,,,0,,,0,,BRAVO III Offshore Select Feeder Fd Ltd. Series B Bn NT,BRAVO III Offshore Select Feeder Fd Ltd.
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,C0010,KYG2154B1086,CVE2KF00PU,Venture 2000 Ltd,ALTERNATIVE INVESTMENTS,Private Equity,PE-Vent Cap,USD,,"6,495.60","6,495.60",,,,23-Jun-00,31-Dec-99,"100,000.00","100,000.00",0,"81,423.86",0,0,,,,36350,,,,,0,,,0,,Venture 2000 Ltd ISIN KYG2154B1086,Venture 2000 Ltd
MR-AP Spore Malaysia Team,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,ab69262756f26034f26fe68fa4e04d16,12-Aug-20,SR004121255,SR004121255-0001,SIHK,daa46257957885b407114908997bee4d,1a7ab51cf957e97effc7b268c1c46165,C0481,,,China Opportunities Offshore Feeder Fund  LP CL A NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,"409,368.21","409,368.21",,,,1-Jun-11,31-Dec-99,"250,000.00","312,185.21","20,203.25","509,452.99","11,361.48","73,546.69",,,,361073,,,,,0,,,0,,China Opportunities Offshore Feeder Fund LP CL A NT,China Opportunities Offshore Feeder Fund
